ID,NodeFrom,NodeTo,R,G,X,B,S,Tap,Shift
478,3110,3111,0.0000125,0,0.00025,0,100000,1,0
479,3105,3116,0.0000125,0,0.00025,0,100000,1,0
480,3104,3117,0.0000125,0,0.00025,0,100000,1,0
481,3108,3114,0.0000125,0,0.00025,0,100000,1,0
482,3107,3115,0.0000125,0,0.00025,0,100000,1,0
483,3118,3119,0.0000125,0,0.00025,0,100000,1,0
484,3073,3074,0.0000125,0,0.00025,0,100000,1,0
485,3073,3076,0.0000125,0,0.00025,0,100000,1,0
486,3073,3075,0.0000125,0,0.00025,0,100000,1,0
487,3073,3077,0.0000125,0,0.00025,0,100000,1,0
488,3073,3078,0.0000125,0,0.00025,0,100000,1,0
489,3073,3079,0.0000125,0,0.00025,0,100000,1,0
490,3073,3080,0.0000125,0,0.00025,0,100000,1,0
491,3073,3081,0.0000125,0,0.00025,0,100000,1,0
492,3100,3101,0.0000125,0,0.00025,0,100000,1,0
493,2554,2555,0.0000125,0,0.00025,0,100000,1,0
494,2554,2556,0.0000125,0,0.00025,0,100000,1,0
495,2554,2557,0.0000125,0,0.00025,0,100000,1,0
496,3157,3158,0.0000125,0,0.00025,0,100000,1,0
497,3138,3140,0.0000125,0,0.00025,0,100000,1,0
498,3138,3142,0.0000125,0,0.00025,0,100000,1,0
499,3138,3139,0.0000125,0,0.00025,0,100000,1,0
500,3138,3141,0.0000125,0,0.00025,0,100000,1,0
501,3148,3150,0.0000125,0,0.00025,0,100000,1,0
502,3148,3149,0.0000125,0,0.00025,0,100000,1,0
503,3151,3152,0.0000125,0,0.00025,0,100000,1,0
504,3163,3164,0.0000125,0,0.00025,0,100000,1,0
505,3167,3168,0.0000125,0,0.00025,0,100000,1,0
506,3176,3177,0.0000125,0,0.00025,0,100000,1,0
507,3178,3179,0.0000125,0,0.00025,0,100000,1,0
508,4059,4060,0.0000125,0,0.00025,0,100000,1,0
509,4059,4061,0.0000125,0,0.00025,0,100000,1,0
510,4097,4100,0.0000125,0,0.00025,0,100000,1,0
511,4097,4099,0.0000125,0,0.00025,0,100000,1,0
512,4097,4098,0.0000125,0,0.00025,0,100000,1,0
513,4179,4180,0.0000125,0,0.00025,0,100000,1,0
514,4179,4181,0.0000125,0,0.00025,0,100000,1,0
515,4203,4204,0.0000125,0,0.00025,0,100000,1,0
516,4217,4218,0.0000125,0,0.00025,0,100000,1,0
517,4353,4354,0.0000125,0,0.00025,0,100000,1,0
518,4353,4355,0.0000125,0,0.00025,0,100000,1,0
519,4330,4331,0.0000125,0,0.00025,0,100000,1,0
520,4330,4331,0.0000125,0,0.00025,0,100000,1,0
521,4333,4334,0.0000125,0,0.00025,0,100000,1,0
522,4397,4399,0.0000125,0,0.00025,0,100000,1,0
523,4397,4398,0.0000125,0,0.00025,0,100000,1,0
524,4559,4560,0.0000125,0,0.00025,0,100000,1,0
525,4559,4560,0.0000125,0,0.00025,0,100000,1,0
526,4575,4576,0.0000125,0,0.00025,0,100000,1,0
527,4588,4589,0.0000125,0,0.00025,0,100000,1,0
528,4591,4593,0.0000125,0,0.00025,0,100000,1,0
529,4591,4592,0.0000125,0,0.00025,0,100000,1,0
530,4595,4596,0.0000125,0,0.00025,0,100000,1,0
531,4601,4602,0.0000125,0,0.00025,0,100000,1,0
532,4607,4609,0.0000125,0,0.00025,0,100000,1,0
533,4607,4608,0.0000125,0,0.00025,0,100000,1,0
534,4620,4621,0.0000125,0,0.00025,0,100000,1,0
535,4629,4630,0.0000125,0,0.00025,0,100000,1,0
536,4625,4626,0.0000125,0,0.00025,0,100000,1,0
537,4633,4634,0.0000125,0,0.00025,0,100000,1,0
538,4633,4635,0.0000125,0,0.00025,0,100000,1,0
539,4641,4642,0.0000125,0,0.00025,0,100000,1,0
540,4688,4689,0.0000125,0,0.00025,0,100000,1,0
541,4681,4682,0.0000125,0,0.00025,0,100000,1,0
542,4681,4683,0.0000125,0,0.00025,0,100000,1,0
543,4681,4684,0.0000125,0,0.00025,0,100000,1,0
544,4679,4680,0.0000125,0,0.00025,0,100000,1,0
545,4690,4691,0.0000125,0,0.00025,0,100000,1,0
546,4685,4686,0.0000125,0,0.00025,0,100000,1,0
547,4685,4687,0.0000125,0,0.00025,0,100000,1,0
548,4644,4645,0.0000125,0,0.00025,0,100000,1,0
549,4701,4702,0.0000125,0,0.00025,0,100000,1,0
550,4701,4703,0.0000125,0,0.00025,0,100000,1,0
551,4701,4704,0.0000125,0,0.00025,0,100000,1,0
552,4639,4640,0.0000125,0,0.00025,0,100000,1,0
553,4715,4716,0.0000125,0,0.00025,0,100000,1,0
554,4715,4716,0.0000125,0,0.00025,0,100000,1,0
555,4712,4714,0.0000125,0,0.00025,0,100000,1,0
556,4712,4713,0.0000125,0,0.00025,0,100000,1,0
557,4655,4656,0.0000125,0,0.00025,0,100000,1,0
558,4655,4657,0.0000125,0,0.00025,0,100000,1,0
559,4651,4652,0.0000125,0,0.00025,0,100000,1,0
560,4651,4652,0.0000125,0,0.00025,0,100000,1,0
561,4660,4661,0.0000125,0,0.00025,0,100000,1,0
562,4664,4665,0.0000125,0,0.00025,0,100000,1,0
563,4664,4666,0.0000125,0,0.00025,0,100000,1,0
564,4719,4720,0.0000125,0,0.00025,0,100000,1,0
565,4721,4722,0.0000125,0,0.00025,0,100000,1,0
566,4728,4729,0.0000125,0,0.00025,0,100000,1,0
567,4742,4744,0.0000125,0,0.00025,0,100000,1,0
568,4732,4741,0.0000125,0,0.00025,0,100000,1,0
569,4746,4747,0.0000125,0,0.00025,0,100000,1,0
570,4751,4752,0.0000125,0,0.00025,0,100000,1,0
571,4760,4761,0.0000125,0,0.00025,0,100000,1,0
572,4762,4763,0.0000125,0,0.00025,0,100000,1,0
573,4762,4764,0.0000125,0,0.00025,0,100000,1,0
574,4769,4771,0.0000125,0,0.00025,0,100000,1,0
575,4769,4772,0.0000125,0,0.00025,0,100000,1,0
576,4770,4773,0.0000125,0,0.00025,0,100000,1,0
577,4775,4776,0.0000125,0,0.00025,0,100000,1,0
578,4782,4783,0.0000125,0,0.00025,0,100000,1,0
579,4785,4786,0.0000125,0,0.00025,0,100000,1,0
580,4792,4793,0.0000125,0,0.00025,0,100000,1,0
581,4792,4794,0.0000125,0,0.00025,0,100000,1,0
582,4797,4798,0.0000125,0,0.00025,0,100000,1,0
583,4797,4798,0.0000125,0,0.00025,0,100000,1,0
584,4800,4801,0.0000125,0,0.00025,0,100000,1,0
585,4804,4805,0.0000125,0,0.00025,0,100000,1,0
586,4804,4805,0.0000125,0,0.00025,0,100000,1,0
587,4812,4814,0.0000125,0,0.00025,0,100000,1,0
588,4812,4815,0.0000125,0,0.00025,0,100000,1,0
589,4821,4822,0.0000125,0,0.00025,0,100000,1,0
590,4828,4829,0.0000125,0,0.00025,0,100000,1,0
591,4823,4825,0.0000125,0,0.00025,0,100000,1,0
592,4823,4824,0.0000125,0,0.00025,0,100000,1,0
593,4847,4848,0.0000125,0,0.00025,0,100000,1,0
594,4847,4849,0.0000125,0,0.00025,0,100000,1,0
595,4841,4842,0.0000125,0,0.00025,0,100000,1,0
596,4841,4843,0.0000125,0,0.00025,0,100000,1,0
597,4839,4840,0.0000125,0,0.00025,0,100000,1,0
598,4851,4852,0.0000125,0,0.00025,0,100000,1,0
599,4856,4857,0.0000125,0,0.00025,0,100000,1,0
600,4856,4858,0.0000125,0,0.00025,0,100000,1,0
601,4876,4877,0.0000125,0,0.00025,0,100000,1,0
602,4876,4878,0.0000125,0,0.00025,0,100000,1,0
603,4880,4881,0.0000125,0,0.00025,0,100000,1,0
604,4880,4882,0.0000125,0,0.00025,0,100000,1,0
605,4883,4884,0.0000125,0,0.00025,0,100000,1,0
606,4897,4900,0.0000125,0,0.00025,0,100000,1,0
607,4897,4899,0.0000125,0,0.00025,0,100000,1,0
608,4897,4898,0.0000125,0,0.00025,0,100000,1,0
609,4870,4872,0.0000125,0,0.00025,0,100000,1,0
610,4870,4871,0.0000125,0,0.00025,0,100000,1,0
611,4909,4910,0.0000125,0,0.00025,0,100000,1,0
612,4919,4920,0.0000125,0,0.00025,0,100000,1,0
613,4919,4920,0.0000125,0,0.00025,0,100000,1,0
614,4904,4905,0.0000125,0,0.00025,0,100000,1,0
615,4904,4906,0.0000125,0,0.00025,0,100000,1,0
616,4904,4907,0.0000125,0,0.00025,0,100000,1,0
617,4886,4887,0.0000125,0,0.00025,0,100000,1,0
618,4889,4890,0.0000125,0,0.00025,0,100000,1,0
619,4932,4933,0.0000125,0,0.00025,0,100000,1,0
620,4942,4943,0.0000125,0,0.00025,0,100000,1,0
621,4942,4944,0.0000125,0,0.00025,0,100000,1,0
622,4942,4945,0.0000125,0,0.00025,0,100000,1,0
623,4949,4951,0.0000125,0,0.00025,0,100000,1,0
624,4949,4950,0.0000125,0,0.00025,0,100000,1,0
625,4950,4951,0.0000125,0,0.00025,0,100000,1,0
626,4984,4985,0.0000125,0,0.00025,0,100000,1,0
627,4979,4981,0.0000125,0,0.00025,0,100000,1,0
628,4986,4987,0.0000125,0,0.00025,0,100000,1,0
629,4994,4996,0.0000125,0,0.00025,0,100000,1,0
630,4994,4995,0.0000125,0,0.00025,0,100000,1,0
631,4995,4997,0.0000125,0,0.00025,0,100000,1,0
632,4954,4955,0.0000125,0,0.00025,0,100000,1,0
633,4956,4958,0.0000125,0,0.00025,0,100000,1,0
634,4956,4957,0.0000125,0,0.00025,0,100000,1,0
635,4957,4959,0.0000125,0,0.00025,0,100000,1,0
636,4960,4961,0.0000125,0,0.00025,0,100000,1,0
637,4960,4962,0.0000125,0,0.00025,0,100000,1,0
638,5003,5004,0.0000125,0,0.00025,0,100000,1,0
639,4964,4965,0.0000125,0,0.00025,0,100000,1,0
640,5008,5009,0.0000125,0,0.00025,0,100000,1,0
641,4982,4983,0.0000125,0,0.00025,0,100000,1,0
642,5024,5025,0.0000125,0,0.00025,0,100000,1,0
643,5020,5021,0.0000125,0,0.00025,0,100000,1,0
644,5020,5022,0.0000125,0,0.00025,0,100000,1,0
645,5013,5017,0.0000125,0,0.00025,0,100000,1,0
646,5013,5018,0.0000125,0,0.00025,0,100000,1,0
647,5013,5016,0.0000125,0,0.00025,0,100000,1,0
648,5013,5027,0.0000125,0,0.00025,0,100000,1,0
649,4971,4972,0.0000125,0,0.00025,0,100000,1,0
650,5029,5031,0.0000125,0,0.00025,0,100000,1,0
651,5029,5030,0.0000125,0,0.00025,0,100000,1,0
652,5044,5047,0.0000125,0,0.00025,0,100000,1,0
653,5044,5050,0.0000125,0,0.00025,0,100000,1,0
654,5044,5045,0.0000125,0,0.00025,0,100000,1,0
655,5044,5046,0.0000125,0,0.00025,0,100000,1,0
656,5044,5048,0.0000125,0,0.00025,0,100000,1,0
657,5044,5049,0.0000125,0,0.00025,0,100000,1,0
658,5065,5068,0.0000125,0,0.00025,0,100000,1,0
659,5065,5069,0.0000125,0,0.00025,0,100000,1,0
660,5065,5070,0.0000125,0,0.00025,0,100000,1,0
661,5058,5059,0.0000125,0,0.00025,0,100000,1,0
662,5058,5062,0.0000125,0,0.00025,0,100000,1,0
663,5058,5061,0.0000125,0,0.00025,0,100000,1,0
664,5105,5106,0.0000125,0,0.00025,0,100000,1,0
665,5095,5096,0.0000125,0,0.00025,0,100000,1,0
666,5095,5097,0.0000125,0,0.00025,0,100000,1,0
667,5103,5104,0.0000125,0,0.00025,0,100000,1,0
668,5101,5102,0.0000125,0,0.00025,0,100000,1,0
669,5080,5082,0.0000125,0,0.00025,0,100000,1,0
670,5080,5081,0.0000125,0,0.00025,0,100000,1,0
671,5080,5110,0.0000125,0,0.00025,0,100000,1,0
672,5080,5111,0.0000125,0,0.00025,0,100000,1,0
673,5114,5115,0.0000125,0,0.00025,0,100000,1,0
674,5120,5121,0.0000125,0,0.00025,0,100000,1,0
675,5124,5125,0.0000125,0,0.00025,0,100000,1,0
676,5128,5129,0.0000125,0,0.00025,0,100000,1,0
677,5128,5130,0.0000125,0,0.00025,0,100000,1,0
678,5135,5136,0.0000125,0,0.00025,0,100000,1,0
679,5135,5137,0.0000125,0,0.00025,0,100000,1,0
680,5135,5138,0.0000125,0,0.00025,0,100000,1,0
681,5140,5141,0.0000125,0,0.00025,0,100000,1,0
682,5145,5146,0.0000125,0,0.00025,0,100000,1,0
683,5145,5147,0.0000125,0,0.00025,0,100000,1,0
684,5188,5191,0.0000125,0,0.00025,0,100000,1,0
685,5188,5190,0.0000125,0,0.00025,0,100000,1,0
686,5188,5192,0.0000125,0,0.00025,0,100000,1,0
687,5167,5168,0.0000125,0,0.00025,0,100000,1,0
688,5167,5169,0.0000125,0,0.00025,0,100000,1,0
689,5173,5174,0.0000125,0,0.00025,0,100000,1,0
690,5173,5175,0.0000125,0,0.00025,0,100000,1,0
691,5173,5176,0.0000125,0,0.00025,0,100000,1,0
692,5185,5187,0.0000125,0,0.00025,0,100000,1,0
693,5185,5186,0.0000125,0,0.00025,0,100000,1,0
694,5206,5207,0.0000125,0,0.00025,0,100000,1,0
695,5205,5208,0.0000125,0,0.00025,0,100000,1,0
696,5205,5209,0.0000125,0,0.00025,0,100000,1,0
697,5205,5206,0.0000125,0,0.00025,0,100000,1,0
698,5214,5215,0.0000125,0,0.00025,0,100000,1,0
699,5214,5216,0.0000125,0,0.00025,0,100000,1,0
700,5223,5224,0.0000125,0,0.00025,0,100000,1,0
701,5223,5226,0.0000125,0,0.00025,0,100000,1,0
702,5223,5227,0.0000125,0,0.00025,0,100000,1,0
703,5235,5236,0.0000125,0,0.00025,0,100000,1,0
704,5244,5242,0.0000125,0,0.00025,0,100000,1,0
705,5241,5242,0.0000125,0,0.00025,0,100000,1,0
706,5274,5275,0.0000125,0,0.00025,0,100000,1,0
707,5246,5247,0.0000125,0,0.00025,0,100000,1,0
708,5251,5252,0.0000125,0,0.00025,0,100000,1,0
709,5251,5253,0.0000125,0,0.00025,0,100000,1,0
710,5251,5254,0.0000125,0,0.00025,0,100000,1,0
711,5257,5259,0.0000125,0,0.00025,0,100000,1,0
712,5257,5260,0.0000125,0,0.00025,0,100000,1,0
713,5266,5267,0.0000125,0,0.00025,0,100000,1,0
714,5266,5268,0.0000125,0,0.00025,0,100000,1,0
715,5276,5282,0.0000125,0,0.00025,0,100000,1,0
716,5276,5277,0.0000125,0,0.00025,0,100000,1,0
717,5218,5219,0.0000125,0,0.00025,0,100000,1,0
718,5218,5220,0.0000125,0,0.00025,0,100000,1,0
719,5218,5221,0.0000125,0,0.00025,0,100000,1,0
720,5285,5290,0.0000125,0,0.00025,0,100000,1,0
721,5286,5287,0.0000125,0,0.00025,0,100000,1,0
722,5285,5286,0.0000125,0,0.00025,0,100000,1,0
723,5293,5295,0.0000125,0,0.00025,0,100000,1,0
724,5293,5296,0.0000125,0,0.00025,0,100000,1,0
725,5293,5294,0.0000125,0,0.00025,0,100000,1,0
726,5293,5297,0.0000125,0,0.00025,0,100000,1,0
727,5298,5299,0.0000125,0,0.00025,0,100000,1,0
728,5301,5302,0.0000125,0,0.00025,0,100000,1,0
729,5301,5303,0.0000125,0,0.00025,0,100000,1,0
730,5308,5309,0.0000125,0,0.00025,0,100000,1,0
731,5308,5310,0.0000125,0,0.00025,0,100000,1,0
732,5314,5321,0.0000125,0,0.00025,0,100000,1,0
733,5314,5322,0.0000125,0,0.00025,0,100000,1,0
734,5313,5319,0.0000125,0,0.00025,0,100000,1,0
735,5313,5320,0.0000125,0,0.00025,0,100000,1,0
736,5325,5326,0.0000125,0,0.00025,0,100000,1,0
737,5340,5341,0.0000125,0,0.00025,0,100000,1,0
738,5340,5342,0.0000125,0,0.00025,0,100000,1,0
739,5340,5343,0.0000125,0,0.00025,0,100000,1,0
740,5392,5397,0.0000125,0,0.00025,0,100000,1,0
741,5391,5394,0.0000125,0,0.00025,0,100000,1,0
742,5391,5395,0.0000125,0,0.00025,0,100000,1,0
743,5363,5364,0.0000125,0,0.00025,0,100000,1,0
744,5378,5379,0.0000125,0,0.00025,0,100000,1,0
745,5378,5380,0.0000125,0,0.00025,0,100000,1,0
746,5360,5361,0.0000125,0,0.00025,0,100000,1,0
747,5360,5362,0.0000125,0,0.00025,0,100000,1,0
748,5408,5410,0.0000125,0,0.00025,0,100000,1,0
749,5408,5409,0.0000125,0,0.00025,0,100000,1,0
750,5412,5413,0.0000125,0,0.00025,0,100000,1,0
751,5414,5416,0.0000125,0,0.00025,0,100000,1,0
752,5432,5433,0.0000125,0,0.00025,0,100000,1,0
753,5432,5442,0.0000125,0,0.00025,0,100000,1,0
754,5447,5448,0.0000125,0,0.00025,0,100000,1,0
755,5460,5461,0.0000125,0,0.00025,0,100000,1,0
756,5453,5457,0.0000125,0,0.00025,0,100000,1,0
757,5453,5454,0.0000125,0,0.00025,0,100000,1,0
758,5462,5463,0.0000125,0,0.00025,0,100000,1,0
759,5427,5428,0.0000125,0,0.00025,0,100000,1,0
760,5427,5429,0.0000125,0,0.00025,0,100000,1,0
761,5466,5467,0.0000125,0,0.00025,0,100000,1,0
762,5475,5476,0.0000125,0,0.00025,0,100000,1,0
763,5479,5480,0.0000125,0,0.00025,0,100000,1,0
764,5479,5481,0.0000125,0,0.00025,0,100000,1,0
765,5468,5469,0.0000125,0,0.00025,0,100000,1,0
766,5468,5470,0.0000125,0,0.00025,0,100000,1,0
767,5468,5471,0.0000125,0,0.00025,0,100000,1,0
768,5468,5472,0.0000125,0,0.00025,0,100000,1,0
769,5468,5473,0.0000125,0,0.00025,0,100000,1,0
770,5484,5485,0.0000125,0,0.00025,0,100000,1,0
771,5484,5486,0.0000125,0,0.00025,0,100000,1,0
772,5492,5494,0.0000125,0,0.00025,0,100000,1,0
773,5493,5495,0.0000125,0,0.00025,0,100000,1,0
774,5492,5493,0.0000125,0,0.00025,0,100000,1,0
775,5498,5499,0.0000125,0,0.00025,0,100000,1,0
776,5498,5500,0.0000125,0,0.00025,0,100000,1,0
777,5502,5503,0.0000125,0,0.00025,0,100000,1,0
778,5511,5513,0.0000125,0,0.00025,0,100000,1,0
779,5511,5515,0.0000125,0,0.00025,0,100000,1,0
780,5575,5576,0.0000125,0,0.00025,0,100000,1,0
781,5581,5582,0.0000125,0,0.00025,0,100000,1,0
782,5581,5583,0.0000125,0,0.00025,0,100000,1,0
783,5526,5527,0.0000125,0,0.00025,0,100000,1,0
784,5519,5521,0.0000125,0,0.00025,0,100000,1,0
785,5520,5522,0.0000125,0,0.00025,0,100000,1,0
786,5520,5523,0.0000125,0,0.00025,0,100000,1,0
787,5531,5532,0.0000125,0,0.00025,0,100000,1,0
788,5566,5567,0.0000125,0,0.00025,0,100000,1,0
789,5566,5569,0.0000125,0,0.00025,0,100000,1,0
790,5567,5568,0.0000125,0,0.00025,0,100000,1,0
791,5534,5536,0.0000125,0,0.00025,0,100000,1,0
792,5534,5537,0.0000125,0,0.00025,0,100000,1,0
793,5534,5540,0.0000125,0,0.00025,0,100000,1,0
794,5534,5541,0.0000125,0,0.00025,0,100000,1,0
795,5571,5572,0.0000125,0,0.00025,0,100000,1,0
796,5571,5573,0.0000125,0,0.00025,0,100000,1,0
797,5571,5574,0.0000125,0,0.00025,0,100000,1,0
798,5596,5597,0.0000125,0,0.00025,0,100000,1,0
799,5595,5598,0.0000125,0,0.00025,0,100000,1,0
800,5595,5599,0.0000125,0,0.00025,0,100000,1,0
801,5601,5602,0.0000125,0,0.00025,0,100000,1,0
802,5605,5606,0.0000125,0,0.00025,0,100000,1,0
803,5605,5607,0.0000125,0,0.00025,0,100000,1,0
804,5608,5610,0.0000125,0,0.00025,0,100000,1,0
805,5608,5611,0.0000125,0,0.00025,0,100000,1,0
806,5609,5612,0.0000125,0,0.00025,0,100000,1,0
807,5545,5546,0.0000125,0,0.00025,0,100000,1,0
808,5552,5553,0.0000125,0,0.00025,0,100000,1,0
809,5552,5554,0.0000125,0,0.00025,0,100000,1,0
810,5552,5555,0.0000125,0,0.00025,0,100000,1,0
811,5614,5615,0.0000125,0,0.00025,0,100000,1,0
812,5614,5616,0.0000125,0,0.00025,0,100000,1,0
813,5617,5618,0.0000125,0,0.00025,0,100000,1,0
814,5638,5639,0.0000125,0,0.00025,0,100000,1,0
815,5629,5630,0.0000125,0,0.00025,0,100000,1,0
816,5629,5631,0.0000125,0,0.00025,0,100000,1,0
817,5644,5646,0.0000125,0,0.00025,0,100000,1,0
818,5647,5648,0.0000125,0,0.00025,0,100000,1,0
819,5647,5649,0.0000125,0,0.00025,0,100000,1,0
820,5661,5663,0.0000125,0,0.00025,0,100000,1,0
821,5661,5662,0.0000125,0,0.00025,0,100000,1,0
822,5665,5667,0.0000125,0,0.00025,0,100000,1,0
823,5665,5666,0.0000125,0,0.00025,0,100000,1,0
824,5673,5674,0.0000125,0,0.00025,0,100000,1,0
825,68,5693,0,0,0,0,100000,1,0
826,68,5694,0,0,0,0,100000,1,0
827,169,5695,0,0,0,0,100000,1,0
828,169,5696,0,0,0,0,100000,1,0
829,137,5700,0,0,0,0,100000,1,0
830,398,5701,0,0,0,0,100000,1,0
831,477,5702,0,0,0,0,100000,1,0
832,478,5703,0,0,0,0,100000,1,0
833,326,5704,0,0,0,0,100000,1,0
834,326,5705,0,0,0,0,100000,1,0
835,326,5706,0,0,0,0,100000,1,0
836,330,5707,0,0,0,0,100000,1,0
837,350,5708,0,0,0,0,100000,1,0
838,162,5709,0,0,0,0,100000,1,0
839,493,5711,0,0,0,0,100000,1,0
840,488,5712,0,0,0,0,100000,1,0
841,910,5713,0,0,0,0,100000,1,0
842,1241,5716,0,0,0,0,100000,1,0
843,1246,5717,0,0,0,0,100000,1,0
844,1280,5718,0,0,0,0,100000,1,0
845,1283,5719,0,0,0,0,100000,1,0
846,1283,5720,0,0,0,0,100000,1,0
847,1334,5723,0,0,0,0,100000,1,0
848,1342,5724,0,0,0,0,100000,1,0
849,1385,5726,0,0,0,0,100000,1,0
850,1434,5727,0,0,0,0,100000,1,0
851,1435,5728,0,0,0,0,100000,1,0
852,1496,5729,0,0,0,0,100000,1,0
853,1496,5730,0,0,0,0,100000,1,0
854,1561,5731,0,0,0,0,100000,1,0
855,1561,5732,0,0,0,0,100000,1,0
856,1595,5734,0,0,0,0,100000,1,0
857,1595,5735,0,0,0,0,100000,1,0
858,1615,5736,0,0,0,0,100000,1,0
859,1615,5737,0,0,0,0,100000,1,0
860,1655,5739,0,0,0,0,100000,1,0
861,1655,5740,0,0,0,0,100000,1,0
862,1623,5741,0,0,0,0,100000,1,0
863,1658,5742,0,0,0,0,100000,1,0
864,1649,5743,0,0,0,0,100000,1,0
865,1681,5744,0,0,0,0,100000,1,0
866,1681,5745,0,0,0,0,100000,1,0
867,1778,5746,0,0,0,0,100000,1,0
868,1871,5747,0,0,0,0,100000,1,0
869,1871,5748,0,0,0,0,100000,1,0
870,1929,5749,0,0,0,0,100000,1,0
871,1902,5750,0,0,0,0,100000,1,0
872,1902,5751,0,0,0,0,100000,1,0
873,1961,5753,0,0,0,0,100000,1,0
874,1961,5754,0,0,0,0,100000,1,0
875,2415,5755,0,0,0,0,100000,1,0
876,2670,5756,0,0,0,0,100000,1,0
877,2789,5757,0,0,0,0,100000,1,0
878,2956,5758,0,0,0,0,100000,1,0
879,2978,5759,0,0,0,0,100000,1,0
880,2979,5760,0,0,0,0,100000,1,0
881,2980,5761,0,0,0,0,100000,1,0
882,2981,5762,0,0,0,0,100000,1,0
883,3002,5763,0,0,0,0,100000,1,0
884,3002,5764,0,0,0,0,100000,1,0
885,3010,5765,0,0,0,0,100000,1,0
886,3010,5766,0,0,0,0,100000,1,0
887,4065,5826,0,0,0,0,100000,1,0
888,4499,5827,0,0,0,0,100000,1,0
889,4595,5829,0,0,0,0,100000,1,0
890,4710,5830,0,0,0,0,100000,1,0
891,4732,5831,0,0,0,0,100000,1,0
892,4732,5832,0,0,0,0,100000,1,0
893,4732,5833,0,0,0,0,100000,1,0
894,4732,5834,0,0,0,0,100000,1,0
895,4778,5835,0,0,0,0,100000,1,0
896,4872,5836,0,0,0,0,100000,1,0
897,4872,5837,0,0,0,0,100000,1,0
898,4872,5838,0,0,0,0,100000,1,0
899,4911,5839,0,0,0,0,100000,1,0
900,4911,5840,0,0,0,0,100000,1,0
901,4911,5841,0,0,0,0,100000,1,0
902,4928,5842,0,0,0,0,100000,1,0
903,5085,5843,0,0,0,0,100000,1,0
904,5085,5844,0,0,0,0,100000,1,0
905,5149,5845,0,0,0,0,100000,1,0
906,5149,5846,0,0,0,0,100000,1,0
907,5156,5847,0,0,0,0,100000,1,0
908,5153,5848,0,0,0,0,100000,1,0
909,5201,5849,0,0,0,0,100000,1,0
910,5223,5850,0,0,0,0,100000,1,0
911,5258,5851,0,0,0,0,100000,1,0
912,5335,5852,0,0,0,0,100000,1,0
913,5392,5854,0,0,0,0,100000,1,0
914,5377,5856,0,0,0,0,100000,1,0
915,5439,5857,0,0,0,0,100000,1,0
916,5507,5858,0,0,0,0,100000,1,0
917,5511,5859,0,0,0,0,100000,1,0
918,5524,5860,0,0,0,0,100000,1,0
919,5534,5861,0,0,0,0,100000,1,0
920,5556,5863,0,0,0,0,100000,1,0
921,5556,5864,0,0,0,0,100000,1,0
922,5653,5865,0,0,0,0,100000,1,0
923,5693,69,0.0000125,0,0.00025,0,100000,1,0
924,5694,70,0.0000125,0,0.00025,0,100000,1,0
925,5695,170,0.0000125,0,0.00025,0,100000,1,0
926,5696,170,0.0000125,0,0.00025,0,100000,1,0
927,5700,300,0.0000125,0,0.00025,0,100000,1,0
928,5701,400,0.0000125,0,0.00025,0,100000,1,0
929,5702,307,0.0000125,0,0.00025,0,100000,1,0
930,5703,480,0.0000125,0,0.00025,0,100000,1,0
931,5704,328,0.0000125,0,0.00025,0,100000,1,0
932,5705,328,0.0000125,0,0.00025,0,100000,1,0
933,5706,328,0.0000125,0,0.00025,0,100000,1,0
934,5707,331,0.0000125,0,0.00025,0,100000,1,0
935,5708,348,0.0000125,0,0.00025,0,100000,1,0
936,5709,164,0.0000125,0,0.00025,0,100000,1,0
937,5711,468,0.0000125,0,0.00025,0,100000,1,0
938,5712,489,0.0000125,0,0.00025,0,100000,1,0
939,5713,911,0.0000125,0,0.00025,0,100000,1,0
940,5716,1247,0.0000125,0,0.00025,0,100000,1,0
941,5717,1242,0.0000125,0,0.00025,0,100000,1,0
942,5718,1281,0.0000125,0,0.00025,0,100000,1,0
943,5719,1284,0.0000125,0,0.00025,0,100000,1,0
944,5720,1284,0.0000125,0,0.00025,0,100000,1,0
945,5723,1335,0.0000125,0,0.00025,0,100000,1,0
946,5724,1343,0.0000125,0,0.00025,0,100000,1,0
947,5726,1386,0.0000125,0,0.00025,0,100000,1,0
948,5727,1436,0.0000125,0,0.00025,0,100000,1,0
949,5728,1437,0.0000125,0,0.00025,0,100000,1,0
950,5729,1497,0.0000125,0,0.00025,0,100000,1,0
951,5730,1497,0.0000125,0,0.00025,0,100000,1,0
952,5731,1562,0.0000125,0,0.00025,0,100000,1,0
953,5732,1562,0.0000125,0,0.00025,0,100000,1,0
954,5734,1596,0.0000125,0,0.00025,0,100000,1,0
955,5735,1596,0.0000125,0,0.00025,0,100000,1,0
956,5736,1616,0.0000125,0,0.00025,0,100000,1,0
957,5737,1616,0.0000125,0,0.00025,0,100000,1,0
958,5739,1656,0.0000125,0,0.00025,0,100000,1,0
959,5740,1656,0.0000125,0,0.00025,0,100000,1,0
960,5741,1624,0.0000125,0,0.00025,0,100000,1,0
961,5742,1651,0.0000125,0,0.00025,0,100000,1,0
962,5743,1659,0.0000125,0,0.00025,0,100000,1,0
963,5744,1682,0.0000125,0,0.00025,0,100000,1,0
964,5745,1682,0.0000125,0,0.00025,0,100000,1,0
965,5746,1779,0.0000125,0,0.00025,0,100000,1,0
966,5747,1873,0.0000125,0,0.00025,0,100000,1,0
