ID,Vsqmin,Vsqmax,Root,G,B,Qmin,Qmax
16060004,0.9025,1.1025,0,0,0,0,0
16060005,0.9025,1.1025,0,0,0,0,0
16060006,0.9025,1.1025,0,0,0,0,0
16060007,0.9025,1.1025,0,0,0,0,0
16060008,0.9025,1.1025,0,0,0,0,0
16060009,0.9025,1.1025,0,0,0,0,0
16060010,0.9025,1.1025,0,0,0,0,0
16060011,0.9025,1.1025,0,0,0,0,0
16060012,0.9025,1.1025,0,0,0,0,0
16060013,0.9025,1.1025,0,0,0,0,0
16060014,0.9025,1.1025,0,0,0,0,0
16060015,0.9025,1.1025,0,0,0,0,0
16060016,0.9025,1.1025,0,0,0,0,0
16060017,0.9025,1.1025,0,0,0,0,0
16060018,0.9025,1.1025,0,0,0,0,0
16060019,0.9025,1.1025,0,0,0,0,0
16060020,0.9025,1.1025,0,0,0,0,0
16060021,0.9025,1.1025,0,0,0,0,0
16060022,0.9025,1.1025,0,0,0,0,0
16070000,0.902502,1.102508,0,0,0,0,0
16070001,0.902502,1.102508,0,0,0,0,0
16070002,0.902502,1.102508,0,0,0,0,0
16070003,0.902502,1.102508,0,0,0,0,0
16070004,0.902502,1.102508,0,0,0,0,0
16070005,0.902502,1.102508,0,0,0,0,0
16070006,0.902502,1.102508,0,0,0,0,0
16070007,0.902502,1.102508,0,0,0,0,0
16070008,0.902502,1.102508,0,0,0,0,0
16070009,0.902502,1.102508,0,0,0,0,0
16070010,0.902502,1.102508,0,0,0,0,0
16070011,0.902502,1.102508,0,0,0,0,0
16070012,0.902502,1.102508,0,0,0,0,0
16070013,0.902502,1.102508,0,0,0,0,0
16070014,0.902502,1.102508,0,0,0,0,0
16070015,0.902502,1.102508,0,0,0,0,0
16070016,0.902502,1.102508,0,0,0,0,0
16070017,0.902502,1.102508,0,0,0,0,0
16070018,0.902502,1.102508,0,0,0,0,0
16070019,0.902502,1.102508,0,0,0,0,0
16070020,0.902502,1.102508,0,0,0,0,0
16070021,0.902502,1.102508,0,0,0,0,0
16070022,0.902502,1.102508,0,0,0,0,0
16070023,0.902502,1.102508,0,0,0,0,0
16070024,0.902502,1.102508,0,0,0,0,0
16070025,0.902502,1.102508,0,0,0,0,0
16070026,0.902502,1.102508,0,0,0,0,0
16070027,0.902502,1.102508,0,0,0,0,0
16070028,0.902502,1.102508,0,0,0,0,0
16070029,0.902502,1.102508,0,0,0,0,0
16070030,0.902502,1.102508,0,0,0,0,0
16070031,0.902502,1.102508,0,0,0,0,0
16070032,0.902502,1.102508,0,0,0,0,0
16070033,0.902502,1.102508,0,0,0,0,0
16070034,0.902502,1.102508,0,0,0,0,0
16310000,0.902494,1.102494,0,0,0,0,0
16310001,0.902494,1.102494,0,0,0,0,0
16310002,0.902494,1.102494,0,0,0,0,0
16310003,0.902494,1.102494,0,0,0,0,0
16310004,0.902494,1.102494,0,0,0,0,0
16310005,0.902494,1.102494,0,0,0,0,0
16310006,0.902494,1.102494,0,0,0,0,0
16310007,0.902494,1.102494,0,0,0,0,0
16310008,0.902494,1.102494,0,0,0,0,0
16310009,0.902494,1.102494,0,0,0,0,0
16310010,0.902494,1.102494,0,0,0,0,0
16310011,0.902494,1.102494,0,0,0,0,0
16310012,0.902494,1.102494,0,0,0,0,0
16310013,0.902494,1.102494,0,0,0,0,0
16310014,0.902494,1.102494,0,0,0,0,0
16310015,0.902494,1.102494,0,0,0,0,0
16310016,0.902494,1.102494,0,0,0,0,0
16310017,0.902494,1.102494,0,0,0,0,0
16310018,0.902494,1.102494,0,0,0,0,0
16310019,0.902494,1.102494,0,0,0,0,0
16310020,0.902494,1.102494,0,0,0,0,0
16310021,0.902494,1.102494,0,0,0,0,0
16310022,0.902494,1.102494,0,0,0,0,0
16310023,0.902494,1.102494,0,0,0,0,0
16310024,0.902494,1.102494,0,0,0,0,0
16310025,0.902494,1.102494,0,0,0,0,0
16310026,0.902494,1.102494,0,0,0,0,0
