Node,forT,P,Q
21950030,91,-0.0037150374,0.0000000000
21950030,92,-0.0040332598,0.0000000000
21950031,89,-0.4076763945,-0.1338597992
21950031,90,-0.3994409415,-0.1311529367
21950031,91,-0.3912054886,-0.1284460742
21950031,92,-0.3829700356,-0.1257392118
21950032,89,0.0000000000,0.0000000000
21950032,90,0.0000000000,0.0000000000
21950032,91,0.0000000000,0.0000000000
21950032,92,0.0000000000,0.0000000000
21950033,89,-0.0039687976,0.0000000000
21950033,90,-0.0039723506,0.0000000000
21950033,91,-0.0039763144,0.0000000000
21950033,92,-0.0039806029,0.0000000000
21950034,89,-0.0034463002,0.0000000000
21950034,90,-0.0034476420,0.0000000000
21950034,91,-0.0034492015,0.0000000000
21950034,92,-0.0034509512,0.0000000000
21950035,89,-0.0055063831,0.0000000000
21950035,90,-0.0058834953,0.0000000000
21950035,91,-0.0058744203,0.0000000000
21950035,92,-0.0055857309,0.0000000000
21950036,89,-0.0844818429,-0.0267719598
21950036,90,-0.0828362321,-0.0262305873
21950036,91,-0.0811908515,-0.0256892148
21950036,92,-0.0795456676,-0.0251478424
21950037,89,-0.0033185703,0.0000000000
21950037,90,-0.0032530653,0.0000000000
21950037,91,-0.0035744023,0.0000000000
21950037,92,-0.0031625563,0.0000000000
21950038,89,-0.0004166667,0.0000000000
21950038,90,-0.0004166667,0.0000000000
21950038,91,-0.0004166667,0.0000000000
21950038,92,-0.0004166667,0.0000000000
21950039,89,-0.0030238772,0.0000000000
21950039,90,-0.0026655558,0.0000000000
21950039,91,-0.0029608107,0.0000000000
21950039,92,-0.0032829344,0.0000000000
21950040,89,-0.0008333333,0.0000000000
21950040,90,-0.0008333333,0.0000000000
21950040,91,-0.0008333333,0.0000000000
21950040,92,-0.0008333333,0.0000000000
21950041,89,-0.0015433333,0.0000000000
21950041,90,-0.0018633333,0.0000000000
21950041,91,-0.0014500000,0.0000000000
21950041,92,-0.0018233333,0.0000000000
21950042,89,-0.0028791867,0.0000000000
21950042,90,-0.0029480117,0.0000000000
21950042,91,-0.0027835398,0.0000000000
21950042,92,-0.0027852254,0.0000000000
21950043,89,-0.1704490972,-0.0535439197
21950043,90,-0.1659135809,-0.0524611747
21950043,91,-0.1620731867,-0.0513784297
21950043,92,-0.1577945000,-0.0502956847
21950044,89,-0.0013933333,0.0000000000
21950044,90,-0.0011000000,0.0000000000
21950044,91,-0.0011933333,0.0000000000
21950044,92,-0.0008333333,0.0000000000
21950045,89,-0.0866192953,-0.0267719598
21950045,90,-0.0849751656,-0.0262305873
21950045,91,-0.0833314560,-0.0256892148
21950045,92,-0.0816880959,-0.0251478424
21950046,89,-0.0008333333,0.0000000000
21950046,90,-0.0008333333,0.0000000000
21950046,91,-0.0008333333,0.0000000000
21950046,92,-0.0008333333,0.0000000000
21950047,89,-0.0021378516,0.0000000000
21950047,90,-0.0021392832,0.0000000000
21950047,91,-0.0021408973,0.0000000000
21950047,92,-0.0021426593,0.0000000000
21950048,89,0.0000000000,0.0000000000
21950048,90,0.0000000000,0.0000000000
21950048,91,0.0000000000,0.0000000000
21950048,92,0.0000000000,0.0000000000
21950049,89,-0.0008333333,0.0000000000
21950049,90,-0.0008333333,0.0000000000
21950049,91,-0.0008333333,0.0000000000
21950049,92,-0.0008333333,0.0000000000
21950050,89,-0.0093731449,-0.0015000000
21950050,90,-0.0093767217,-0.0015000000
21950050,91,-0.0093807070,-0.0015000000
21950050,92,-0.0093850140,-0.0015000000
21950051,89,-0.0004713333,0.0000000000
21950051,90,0.0000000000,0.0000000000
21950051,91,0.0000000000,0.0000000000
21950051,92,0.0000000000,0.0000000000
21950052,89,-0.0040952728,0.0000000000
21950052,90,-0.0040979658,0.0000000000
21950052,91,-0.0041010342,0.0000000000
21950052,92,-0.0041044173,0.0000000000
21950053,89,-0.1646766851,-0.0535439197
21950053,90,-0.1614120702,-0.0524611747
21950053,91,-0.1581378164,-0.0513784297
21950053,92,-0.1549127711,-0.0502956847
21950054,89,-0.0838382089,-0.0267719598
21950054,90,-0.0821924533,-0.0262305873
21950054,91,-0.0805469026,-0.0256892148
21950054,92,-0.0854586700,-0.0251478424
21950055,89,-0.0004166667,0.0000000000
21950055,90,-0.0004166667,0.0000000000
21950055,91,-0.0004166667,0.0000000000
21950055,92,-0.0004166667,0.0000000000
21950056,89,-0.0838382089,-0.0267719598
21950056,90,-0.0821924533,-0.0262305873
21950056,91,-0.0805469026,-0.0256892148
21950056,92,-0.0789015272,-0.0251478424
21950057,89,0.0000000000,0.0000000000
21950057,90,0.0000000000,0.0000000000
21950057,91,0.0000000000,0.0000000000
21950057,92,0.0000000000,0.0000000000
21950058,89,-0.0818686122,-0.0267719598
21950058,90,-0.0802215216,-0.0262305873
21950058,91,-0.0785744311,-0.0256892148
21950058,92,-0.0769273405,-0.0251478424
21950059,89,-0.0023866032,0.0000000000
21950059,90,-0.0023882838,0.0000000000
21950059,91,-0.0023901737,0.0000000000
21950059,92,-0.0026547316,0.0000000000
21950060,89,-0.0853985935,-0.0267719598
21950060,90,-0.0837546274,-0.0262305873
21950060,91,-0.0821110690,-0.0256892148
21950060,92,-0.0804678450,-0.0251478424
21950061,89,-0.0071253884,-0.0015000000
21950061,90,-0.0071266742,-0.0015000000
21950061,91,-0.0071281413,-0.0015000000
21950061,92,-0.0071297595,-0.0015000000
21950062,89,-0.0814519456,-0.0267719598
21950062,90,-0.0798048550,-0.0262305873
21950062,91,-0.0781577644,-0.0256892148
21950062,92,-0.0765106738,-0.0251478424
21950063,89,-0.2447778367,-0.0803158795
21950063,90,-0.2398312316,-0.0786917620
21950063,91,-0.2348899598,-0.0770676445
21950063,92,-0.2299486880,-0.0754435271
21950064,89,-0.1650419142,-0.0535439197
21950064,90,-0.1617493498,-0.0524611747
21950064,91,-0.1584569589,-0.0513784297
21950064,92,-0.1551647029,-0.0502956847
21950065,89,-0.0041120499,0.0000000000
21950065,90,-0.0041149883,0.0000000000
21950065,91,-0.0041183198,0.0000000000
21950065,92,-0.0041219740,0.0000000000
21950066,89,-0.1670984844,-0.0535439197
21950066,90,-0.1638072928,-0.0524611747
21950066,91,-0.1605165459,-0.0513784297
21950066,92,-0.1572261740,-0.0502956847
21950067,89,-0.0877019456,-0.0282719598
21950067,90,-0.0860548550,-0.0277305873
21950067,91,-0.0847010977,-0.0271892148
21950067,92,-0.0833740071,-0.0266478424
21950068,89,-0.1645705578,-0.0535439197
21950068,90,-0.1612763766,-0.0524611747
21950068,91,-0.1579821954,-0.0513784297
21950068,92,-0.1546880143,-0.0502956847
21950069,89,-0.0021088187,0.0000000000
21950069,90,-0.0021099602,0.0000000000
21950069,91,-0.0021112747,0.0000000000
21950069,92,-0.0021127374,0.0000000000
21950070,89,-0.0009766667,0.0000000000
21950070,90,-0.0006833333,0.0000000000
21950070,91,-0.0007766667,0.0000000000
21950070,92,-0.0004166667,0.0000000000
21950071,89,-0.0023642475,0.0000000000
21950071,90,-0.0023657270,0.0000000000
21950071,91,-0.0023674153,0.0000000000
21950071,92,-0.0023692772,0.0000000000
21950072,89,-0.0835774778,-0.0267719598
21950072,90,-0.0819318426,-0.0262305873
21950072,91,-0.0802863876,-0.0256892148
21950072,92,-0.0786410776,-0.0251478424
21950073,89,-0.0023864355,0.0000000000
21950073,90,-0.0023879170,0.0000000000
21950073,91,-0.0023896097,0.0000000000
21950073,92,-0.0023914782,0.0000000000
21950074,89,-0.0912678672,-0.0267719598
21950074,90,-0.0896268142,-0.0262305873
21950074,91,-0.0879866486,-0.0256892148
21950074,92,-0.0863472330,-0.0251478424
21950075,89,-0.0012500000,0.0000000000
21950075,90,-0.0012500000,0.0000000000
21950075,91,-0.0012500000,0.0000000000
21950075,92,-0.0012500000,0.0000000000
21950076,89,-0.0036559531,0.0000000000
21950076,90,-0.0036584256,0.0000000000
21950076,91,-0.0036612755,0.0000000000
21950076,92,-0.0036644483,0.0000000000
21950077,89,-0.0004166667,0.0000000000
21950077,90,-0.0004166667,0.0000000000
21950077,91,-0.0004166667,0.0000000000
21950077,92,-0.0004166667,0.0000000000
21950078,89,-0.0864685800,-0.0267719598
21950078,90,-0.0848246464,-0.0262305873
21950078,91,-0.0831811633,-0.0256892148
21950078,92,-0.0815380547,-0.0251478424
21950079,89,0.0000000000,0.0000000000
21950079,90,0.0000000000,0.0000000000
21950079,91,0.0000000000,0.0000000000
21950079,92,0.0000000000,0.0000000000
21950080,89,-0.0065298813,0.0000000000
21950080,90,-0.0065338959,0.0000000000
21950080,91,-0.0065385299,0.0000000000
21950080,92,-0.0065436966,0.0000000000
21950081,89,-0.0008333333,0.0000000000
21950081,90,-0.0008333333,0.0000000000
21950081,91,-0.0008333333,0.0000000000
21950081,92,-0.0008333333,0.0000000000
21950082,89,-0.0916777675,-0.0267719598
21950082,90,-0.0900378923,-0.0262305873
21950082,91,-0.0883990134,-0.0256892148
21950082,92,-0.0867609682,-0.0251478424
21950083,89,-0.0016666667,0.0000000000
21950083,90,-0.0016666667,0.0000000000
21950083,91,-0.0016666667,0.0000000000
21950083,92,-0.0016666667,0.0000000000
21950084,89,-0.0026423413,0.0000000000
21950084,90,-0.0026442464,0.0000000000
21950084,91,-0.0026463892,0.0000000000
21950084,92,-0.0026487223,0.0000000000
21950085,89,-0.0859248308,-0.0267719598
21950085,90,-0.0842813239,-0.0262305873
21950085,91,-0.0826382975,-0.0256892148
21950085,92,-0.0809956638,-0.0251478424
21950086,89,-0.0027631843,0.0000000000
21950086,90,-0.0024046673,0.0000000000
21950086,91,-0.0024063633,0.0000000000
21950086,92,-0.0024082369,0.0000000000
21950087,89,-0.0009766667,0.0000000000
21950087,90,-0.0006833333,0.0000000000
21950087,91,-0.0007766667,0.0000000000
21950087,92,-0.0004166667,0.0000000000
21950088,89,0.2747380477,-0.0535439197
21950088,90,0.2682079236,-0.0524611747
21950088,91,0.2616774062,-0.0513784297
21950088,92,0.2463910945,-0.0502956847
21950089,89,-0.0055600000,-0.0015000000
21950089,90,-0.0052666667,-0.0015000000
21950089,91,-0.0053600000,-0.0015000000
21950089,92,-0.0050000000,-0.0015000000
21950090,89,-0.1687726050,-0.0535439197
21950090,90,-0.1650682468,-0.0524611747
21950090,91,-0.1621510262,-0.0513784297
21950090,92,-0.1588475355,-0.0502956847
21950091,89,-0.0021089939,0.0000000000
21950091,90,-0.0021102782,0.0000000000
21950091,91,-0.0021117420,0.0000000000
21950091,92,-0.0021133554,0.0000000000
21950092,89,-0.1674645046,-0.0535439197
21950092,90,-0.1641731140,-0.0524611747
21950092,91,-0.1608821556,-0.0513784297
21950092,92,-0.1575915667,-0.0502956847
21950093,89,-67.7302280701,-25.4893179318
21950093,90,-66.4839180719,-24.9760968045
21950093,91,-65.2705860852,-24.4628756772
21950093,92,-65.0177869952,-23.9496545499
22100000,89,-0.1028855134,-0.0310484436
22100000,90,-0.1004604607,-0.0304205936
22100000,91,-0.0985126380,-0.0297927437
22100000,92,-0.0965629955,-0.0291648938
22100001,89,-0.0319748374,-0.0077621109
22100001,90,-0.0315032215,-0.0076051484
22100001,91,-0.0310323355,-0.0074481859
22100001,92,-0.0371191831,-0.0072912234
22100002,89,-0.0276877164,-0.0077621109
22100002,90,-0.0272812048,-0.0076051484
22100002,91,-0.0266416084,-0.0074481859
22100002,92,-0.0261683246,-0.0072912234
22100003,89,0.0855556788,-0.0155242218
22100003,90,0.0839315914,-0.0152102968
22100003,91,0.0827335364,-0.0148963718
22100003,92,0.0819082924,-0.0145824469
22100004,89,-0.0317414184,-0.0077621109
22100004,90,-0.0312678020,-0.0076051484
22100004,91,-0.0307947736,-0.0074481859
22100004,92,-0.0305847444,-0.0072912234
22100005,89,0.0000000000,0.0000000000
22100005,90,0.0000000000,0.0000000000
22100005,91,0.0000000000,0.0000000000
22100005,92,0.0000000000,0.0000000000
22100006,89,-0.1018494722,-0.0325484436
22100006,90,-0.0999409602,-0.0319205936
22100006,91,-0.0980326575,-0.0312927437
22100006,92,-0.0961245229,-0.0306648938
22100007,89,-1.3894789175,-0.0232863327
22100007,90,-1.3887932414,-0.0228154452
22100007,91,-1.3882291486,-0.0223445578
22100007,92,-1.3877730337,-0.0218736703
22100008,89,-0.0472314345,-0.0155242218
22100008,90,-0.0462763382,-0.0152102968
22100008,91,-0.0453212419,-0.0148963718
22100008,92,-0.0446594790,-0.0145824469
22100009,89,0.0000000000,0.0000000000
22100009,90,0.0000000000,0.0000000000
22100009,91,0.0000000000,0.0000000000
22100009,92,0.0000000000,0.0000000000
22100010,89,-0.0511487538,-0.0155242218
22100010,90,-0.0501966490,-0.0152102968
22100010,91,-0.0492449554,-0.0148963718
22100010,92,-0.0482936026,-0.0145824469
22100011,89,-0.0252823839,-0.0077621109
22100011,90,-0.0248048358,-0.0076051484
22100011,91,-0.0243272876,-0.0074481859
22100011,92,-0.0238497395,-0.0072912234
22100012,89,-0.0554683008,-0.0170242218
22100012,90,-0.0545150741,-0.0167102968
22100012,91,-0.0535620487,-0.0163963718
22100012,92,-0.0528716795,-0.0160824469
22100013,89,0.0000000000,0.0000000000
22100013,90,0.0000000000,0.0000000000
22100013,91,0.0000000000,0.0000000000
22100013,92,0.0000000000,0.0000000000
22100014,89,-0.0472314345,-0.0155242218
22100014,90,-0.0462763382,-0.0152102968
22100014,91,-0.0453212419,-0.0148963718
22100014,92,-0.0443661456,-0.0145824469
22100015,89,-0.0961295357,-0.0310484436
22100015,90,-0.0942193431,-0.0304205936
22100015,91,-0.0923091505,-0.0297927437
22100015,92,-0.0903989579,-0.0291648938
22100016,89,-0.0610647957,-0.0170242218
22100016,90,-0.0601149701,-0.0167102968
22100016,91,-0.0591659301,-0.0163963718
22100016,92,-0.0582175575,-0.0160824469
22100017,89,-0.0492981094,-0.0155242218
22100017,90,-0.0483631241,-0.0152102968
22100017,91,-0.0474774072,-0.0148963718
22100017,92,-0.0463583636,-0.0145824469
22100018,89,-0.0975100146,-0.0310484436
22100018,90,-0.0946123467,-0.0304205936
22100018,91,-0.0925922026,-0.0297927437
22100018,92,-0.0906835584,-0.0291648938
22100019,89,-0.0472314345,-0.0155242218
22100019,90,-0.0462763382,-0.0152102968
22100019,91,-0.0453212419,-0.0148963718
22100019,92,-0.0443661456,-0.0145824469
22100020,89,-1.9723231326,-0.7837110896
22100020,90,-1.9335008916,-0.7680148410
22100020,91,-1.8965466698,-0.7523185925
22100020,92,-1.8872774866,-0.7366223439
22100021,89,-9.7345152906,-6.7221774811
22100021,90,-9.5265077568,-6.5870327811
22100021,91,-9.3021205074,-6.4518880811
22100021,92,-9.3510009860,-6.3167433811
22160000,89,-0.0869539046,-0.0204743982
22160000,90,-0.0851065606,-0.0200603726
22160000,91,-0.0832677285,-0.0196463470
22160000,92,-0.0814344827,-0.0192323214
22160001,89,0.0000000000,0.0000000000
22160001,90,0.0000000000,0.0000000000
22160001,91,0.0000000000,0.0000000000
22160001,92,0.0000000000,0.0000000000
22160002,89,-0.0651008896,-0.0204743982
22160002,90,-0.0639360324,-0.0200603726
22160002,91,-0.0623180221,-0.0196463470
22160002,92,-0.0610601568,-0.0192323214
22160003,89,-0.0629053573,-0.0204743982
22160003,90,-0.0612323781,-0.0200603726
22160003,91,-0.0603460656,-0.0196463470
22160003,92,-0.0590730864,-0.0192323214
22160004,89,-0.0695738131,-0.0204743982
22160004,90,-0.0673302235,-0.0200603726
22160004,91,-0.0659646230,-0.0196463470
22160004,92,-0.0647108989,-0.0192323214
22160005,89,-0.0631253573,-0.0204743982
22160005,90,-0.0618657115,-0.0200603726
22160005,91,-0.0606060656,-0.0196463470
22160005,92,-0.0593464197,-0.0192323214
22160006,89,-0.1888627343,-0.0614231945
22160006,90,-0.1850854496,-0.0601811178
22160006,91,-0.1813083775,-0.0589390411
22160006,92,-0.1775314772,-0.0576969643
22160007,89,-0.0039178103,0.0000000000
22160007,90,-0.0039207712,0.0000000000
22160007,91,-0.0039241523,0.0000000000
22160007,92,-0.0039278829,0.0000000000
22160008,89,0.0000000000,0.0000000000
22160008,90,0.0000000000,0.0000000000
22160008,91,0.0000000000,0.0000000000
22160008,92,0.0000000000,0.0000000000
22160009,89,-0.0031975809,0.0000000000
22160009,90,-0.0031990603,0.0000000000
22160009,91,-0.0032007486,0.0000000000
22160009,92,-0.0032026105,0.0000000000
22160010,89,-0.0052680000,0.0000000000
22160010,90,-0.0035820000,0.0000000000
22160010,91,-0.0025053333,0.0000000000
22160010,92,-0.0025000000,0.0000000000
22160011,89,-0.0622920240,-0.0204743982
22160011,90,-0.0610323781,-0.0200603726
22160011,91,-0.0597727323,-0.0196463470
22160011,92,-0.0585130864,-0.0192323214
22160012,89,0.0000000000,0.0000000000
22160012,90,0.0000000000,0.0000000000
22160012,91,0.0000000000,0.0000000000
22160012,92,0.0000000000,0.0000000000
22160013,89,-0.0075546897,-0.0015000000
22160013,90,-0.0075563065,-0.0015000000
22160013,91,-0.0075580968,-0.0015000000
22160013,92,-0.0075600219,-0.0015000000
22160014,89,0.0000000000,0.0000000000
22160014,90,0.0000000000,0.0000000000
22160014,91,0.0000000000,0.0000000000
22160014,92,0.0000000000,0.0000000000
22160015,89,0.0000000000,0.0000000000
22160015,90,0.0000000000,0.0000000000
22160015,91,0.0000000000,0.0000000000
22160015,92,0.0000000000,0.0000000000
22160016,89,-0.0061596880,0.0000000000
22160016,90,-0.0065903866,0.0000000000
22160016,91,-0.0066110716,0.0000000000
22160016,92,-0.0063249644,0.0000000000
22160017,89,0.0000000000,0.0000000000
22160017,90,0.0000000000,0.0000000000
22160017,91,0.0000000000,0.0000000000
22160017,92,0.0000000000,0.0000000000
22160018,89,0.0000000000,0.0000000000
22160018,90,0.0000000000,0.0000000000
22160018,91,0.0000000000,0.0000000000
22160018,92,0.0000000000,0.0000000000
22160019,89,-0.0667871061,-0.0204743982
22160019,90,-0.0655299367,-0.0200603726
22160019,91,-0.0642731452,-0.0196463470
22160019,92,-0.0630166772,-0.0192323214
22160020,89,-0.0022256747,0.0000000000
22160020,90,-0.0022275797,0.0000000000
22160020,91,-0.0022297225,0.0000000000
22160020,92,-0.0022320556,0.0000000000
22160021,89,0.3735516910,-0.0204743982
22160021,90,0.3655380284,-0.0200603726
22160021,91,0.3579628464,-0.0196463470
22160021,92,0.3407547182,-0.0192323214
22160022,89,-0.0640005944,-0.0204743982
22160022,90,-0.0627421101,-0.0200603726
22160022,91,-0.0614838013,-0.0196463470
22160022,92,-0.0602256427,-0.0192323214
22160023,89,-0.0623720367,-0.0204743982
22160023,90,-0.0611308488,-0.0200603726
22160023,91,-0.0599387169,-0.0196463470
22160023,92,-0.0585130864,-0.0192323214
22160024,89,-3.6934576656,-1.4946310667
22160024,90,-3.6269972204,-1.4644071997
22160024,91,-3.5554789571,-1.4341833327
22160024,92,-3.5058351405,-1.4039594658
22160025,89,-0.0622920240,-0.0204743982
22160025,90,-0.0610323781,-0.0200603726
22160025,91,-0.0597727323,-0.0196463470
22160025,92,-0.0585130864,-0.0192323214
22160026,89,-0.2171288380,-0.0469487963
22160026,90,-0.2146158365,-0.0461207452
22160026,91,-0.2121037291,-0.0452926940
22160026,92,-0.2439530799,-0.0444646429
22160027,89,-48.0286773992,-18.7601767362
22160027,90,-47.1943269671,-18.3829994374
22160027,91,-46.3600514066,-18.0058221386
22160027,92,-46.4933026438,-17.6286448398
22220000,89,-0.0632679509,-0.0193027588
22220000,90,-0.0620941030,-0.0189124257
22220000,91,-0.0606446521,-0.0185220925
22220000,92,-0.0595870289,-0.0181317594
22220001,89,-0.0012500000,0.0000000000
22220001,90,-0.0012500000,0.0000000000
22220001,91,-0.0012500000,0.0000000000
22220001,92,-0.0012500000,0.0000000000
22220002,89,0.0000000000,0.0000000000
22220002,90,0.0000000000,0.0000000000
22220002,91,0.0000000000,0.0000000000
22220002,92,0.0000000000,0.0000000000
22220003,89,0.3389295582,0.0000000000
22220003,90,0.3601637835,0.0000000000
22220003,91,0.3501219313,0.0000000000
22220003,92,0.3403874124,0.0000000000
22220004,89,1.8875041220,-0.0193027588
22220004,90,2.0132363067,-0.0189124257
22220004,91,1.9567694748,-0.0185220925
22220004,92,1.9003024461,-0.0181317594
22220005,89,0.0000000000,0.0000000000
22220005,90,0.0000000000,0.0000000000
22220005,91,0.0000000000,0.0000000000
22220005,92,0.0000000000,0.0000000000
22220006,89,-0.1202471021,-0.0386055176
