Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,solution
1537,348,1282,1568,2,0,42.18897157,0.163973164,42.18897157,1,1,1,1,1
1537,348,1283,1569,3,0,0,-0.187610268,0,1,1,1,1,0
1537,348,1284,1570,4,0,0,-0.02252246,0,1,1,1,1,0
1537,349,1285,1571,1,0,10.566459,-0.299801846,10.566459,1,1,1,0,3.68E-09
1537,349,1286,1572,2,0,17.27625169,-0.301026836,17.27625169,1,1,1,1,3.41E-09
1537,349,1287,1573,3,0,21.99464929,-0.302982003,21.99464929,1,1,1,1,3.54E-09
1537,349,1288,1574,4,0,0,0.15946053,0,1,1,1,1,1
1537,350,1289,1575,1,0,44.11873743,0.165198154,44.11873743,1,1,1,0,1
1537,350,1290,1576,2,0,50.89583695,0.163973164,50.89583695,1,1,1,1,1
1537,350,1291,1577,3,0,55.80091174,0.162017997,55.80091174,1,1,1,1,1
1537,350,1292,1578,4,0,0,-0.251329179,0,1,1,1,1,0
1537,351,1293,1579,1,0,79.28997602,-0.299801846,79.28997602,1,1,1,0,1.95E-09
1537,351,1294,1580,2,0,85.99976871,-0.301026836,85.99976871,1,1,1,1,1.87E-09
1537,351,1295,1581,3,0,90.7181663,-0.302982003,90.7181663,1,1,1,1,1.89E-09
1537,351,1296,1582,4,0,94.32427828,-0.30553947,94.32427828,1,1,1,1,2.36E-09
1537,352,1297,1583,1,0,79.28282714,0.165198154,79.28282714,1,1,1,0,4.63E-08
1537,352,1298,1584,2,0,86.05992666,0.163973164,86.05992666,1,1,1,1,3.05E-08
1537,352,1299,1585,3,0,90.96500144,0.162017997,90.96500144,1,1,1,1,1.78E-08
1537,352,1300,1586,4,0,94.88478824,0.15946053,94.88478824,1,1,1,1,7.89E-09
10150012,353,1301,1587,1,0,7.930196495,-0.001860603,7.930196495,1,1,1,0,0
10150012,353,1302,1588,2,0,0,0.001130863,0,1,1,1,1,0.999998
10150012,354,1303,1589,1,0,76.65371351,0.001139397,76.65371351,1,1,0,0,0
10150012,355,1304,1590,1,0,7.930196495,-0.001860603,7.930196495,1,1,1,0,7.43E-07
10150012,355,1305,1591,2,0,13.31940879,-0.001869137,13.31940879,1,1,1,1,6.91E-07
10150012,355,1306,1592,3,0,0,0.001117434,0,1,1,1,1,0.999998
10150012,355,1307,1593,4,0,0,0.00103677,0,1,1,1,1,0.999995
10150012,356,1308,1594,1,0,34.53579209,0.001139397,34.53579209,1,1,1,0,0.999997
10150012,356,1309,1595,2,0,39.99130227,0.001130863,39.99130227,1,1,1,1,0.999996
10150012,356,1310,1596,3,0,0,-0.001391352,0,1,1,1,1,0
10150012,357,1311,1597,1,0,7.930196495,-0.001860603,7.930196495,1,1,1,0,0
10150012,357,1312,1598,2,0,13.31940879,-0.001869137,13.31940879,1,1,1,1,0
10150012,357,1313,1599,3,0,17.22822882,-0.001882566,17.22822882,1,1,1,1,7.43E-07
10150012,357,1314,1600,4,0,0,0.001099921,0,1,1,1,1,1
10150012,358,1315,1601,1,0,38.50403827,0.001139397,38.50403827,1,1,1,0,0.999996
10150012,358,1316,1602,2,0,43.95954846,0.001130863,43.95954846,1,1,1,1,0.999995
10150012,358,1317,1603,3,0,48.03497954,0.001117434,48.03497954,1,1,1,1,0.99999
10150012,358,1318,1604,4,0,0,-0.00188057,0,1,1,1,1,0
10150012,359,1319,1605,1,0,76.65371351,-0.001860603,76.65371351,1,1,1,0,3.65E-07
10150012,359,1320,1606,2,0,82.0429258,-0.001869137,82.0429258,1,1,1,1,3.48E-07
10150012,359,1321,1607,3,0,85.95174584,-0.001882566,85.95174584,1,1,1,1,3.56E-07
10150012,359,1322,1608,4,0,88.96182855,-0.001900079,88.96182855,1,1,1,1,4.58E-07
10150012,360,1323,1609,1,0,76.65371351,0.001139397,76.65371351,1,1,1,0,1.09E-05
10150012,360,1324,1610,2,0,82.1092237,0.001130863,82.1092237,1,1,1,1,6.54E-06
10150012,360,1325,1611,3,0,86.18465479,0.001117434,86.18465479,1,1,1,1,3.85E-06
10150012,360,1326,1612,4,0,89.46772143,0.001099921,89.46772143,1,1,1,1,1.67E-06
10150015,361,1327,1613,1,0,7.853864075,-0.001871571,7.853864075,1,1,1,0,0
10150015,361,1328,1614,2,0,0,0.001119895,0,1,1,1,1,0.999998
10150015,362,1329,1615,1,0,76.57738109,0.001128429,76.57738109,1,1,0,0,0
10150015,363,1330,1616,1,0,7.853864075,-0.001871571,7.853864075,1,1,1,0,7.35E-07
10150015,363,1331,1617,2,0,13.543303,-0.001880105,13.543303,1,1,1,1,6.81E-07
10150015,363,1332,1618,3,0,0,0.001106475,0,1,1,1,1,1
10150015,363,1333,1619,4,0,0,0.001088989,0,1,1,1,1,1
10150015,364,1334,1620,1,0,30.89365233,0.001128429,30.89365233,1,1,1,0,0.999997
10150015,364,1335,1621,2,0,36.65331721,0.001119895,36.65331721,1,1,1,1,0.999997
10150015,364,1336,1622,3,0,0,-0.001494566,0,1,1,1,1,1.30E-06
10150015,365,1337,1623,1,0,7.853864075,-0.001871571,7.853864075,1,1,1,0,0
10150015,365,1338,1624,2,0,13.543303,-0.001880105,13.543303,1,1,1,1,0
10150015,365,1339,1625,3,0,17.85096873,-0.001893525,17.85096873,1,1,1,1,7.29E-07
10150015,365,1340,1626,4,0,0,0.001088989,0,1,1,1,1,0.999996
10150015,366,1341,1627,1,0,37.43005511,0.001128429,37.43005511,1,1,1,0,0.999996
10150015,366,1342,1628,2,0,43.18971998,0.001119895,43.18971998,1,1,1,1,0.999996
10150015,366,1343,1629,3,0,47.67942782,0.001106475,47.67942782,1,1,1,1,0.999991
10150015,366,1344,1630,4,0,0,-0.001911011,0,1,1,1,1,0
10150015,367,1345,1631,1,0,76.57738109,-0.001871571,76.57738109,1,1,1,0,3.62E-07
10150015,367,1346,1632,2,0,82.26682002,-0.001880105,82.26682002,1,1,1,1,3.45E-07
10150015,367,1347,1633,3,0,86.57448575,-0.001893525,86.57448575,1,1,1,1,3.51E-07
10150015,367,1348,1634,4,0,89.96998182,-0.001911011,89.96998182,1,1,1,1,4.07E-07
10150015,368,1349,1635,1,0,76.57738109,0.001128429,76.57738109,1,1,1,0,1.15E-05
10150015,368,1350,1636,2,0,82.33704597,0.001119895,82.33704597,1,1,1,1,6.69E-06
10150015,368,1351,1637,3,0,86.8267538,0.001106475,86.8267538,1,1,1,1,3.84E-06
10150015,368,1352,1638,4,0,90.52585345,0.001088989,90.52585345,1,1,1,1,1.41E-06
10150019,369,1353,1639,1,0,10.08034064,-0.006424844,10.08034064,1,1,1,0,0
10150019,369,1354,1640,2,0,0,0.00351866,0,1,1,1,1,1
10150019,370,1355,1641,1,0,33.13111666,0.003575156,33.13111666,1,1,1,0,0.999999
10150019,370,1356,1642,2,0,0,-0.002365269,0,1,1,1,1,7.26E-07
10150019,371,1357,1643,1,0,10.08034064,-0.006424844,10.08034064,1,1,1,0,0
10150019,371,1358,1644,2,0,16.55317154,-0.006450872,16.55317154,1,1,1,1,1.90E-07
10150019,371,1359,1645,3,0,0,0.003508188,0,1,1,1,1,0.999999
10150019,371,1360,1646,4,0,0,0.003213496,0,1,1,1,1,0.999998
10150019,372,1361,1647,1,0,38.92247956,0.003575156,38.92247956,1,1,1,0,0.999999
10150019,372,1362,1648,2,0,45.3399143,0.003549128,45.3399143,1,1,1,1,0.999998
10150019,372,1363,1649,3,0,0,-0.004112951,0,1,1,1,1,0
10150019,373,1364,1650,1,0,10.08034064,-0.006424844,10.08034064,1,1,1,0,2.09E-07
10150019,373,1365,1651,2,0,16.55317154,-0.006450872,16.55317154,1,1,1,1,0
10150019,373,1366,1652,3,0,21.09361079,-0.006491812,21.09361079,1,1,1,1,2.00E-07
10150019,373,1367,1653,4,0,0,0.003454876,0,1,1,1,1,1
10150019,374,1368,1654,1,0,43.62642836,0.003575156,43.62642836,1,1,1,0,0.999998
10150019,374,1369,1655,2,0,50.0438631,0.003549128,50.0438631,1,1,1,1,0.999998
10150019,374,1370,1656,3,0,54.69397889,0.003508188,54.69397889,1,1,1,1,0.999991
10150019,374,1371,1657,4,0,0,-0.005410513,0,1,1,1,1,0
10150019,375,1372,1658,1,0,78.80385766,-0.006424844,78.80385766,1,1,1,0,1.02E-07
10150019,375,1373,1659,2,0,85.27668856,-0.006450872,85.27668856,1,1,1,1,9.67E-08
10150019,375,1374,1660,3,0,89.81712781,-0.006491812,89.81712781,1,1,1,1,9.87E-08
10150019,375,1375,1661,4,0,93.24990332,-0.006545124,93.24990332,1,1,1,1,1.26E-07
10150019,376,1376,1662,1,0,78.5975508,0.003575156,78.5975508,1,1,1,0,2.99E-06
10150019,376,1377,1663,2,0,85.01498554,0.003549128,85.01498554,1,1,1,1,1.96E-06
10150019,376,1378,1664,3,0,89.66510133,0.003508188,89.66510133,1,1,1,1,1.17E-06
10150019,376,1379,1665,4,0,93.35606646,0.003454876,93.35606646,1,1,1,1,4.67E-07
10060014,377,1380,1666,1,0,10.47016833,-0.0155419,10.47016833,1,1,1,0,0
10060014,377,1381,1667,2,0,0,0.007375041,0,1,1,1,1,1
10060014,377,1382,1668,3,0,0,0.002385366,0,1,1,1,1,0.999999
10060014,378,1383,1669,1,0,34.96614888,0.0074581,34.96614888,1,1,1,0,0.999999
10060014,378,1384,1670,2,0,0,-0.004793304,0,1,1,1,1,0
10060014,379,1385,1671,1,0,10.47016833,-0.0155419,10.47016833,1,1,1,0,0
10060014,379,1386,1672,2,0,16.83032533,-0.015624959,16.83032533,1,1,1,1,8.02E-08
10060014,379,1387,1673,3,0,0,0.007243752,0,1,1,1,1,1
10060014,379,1388,1674,4,0,0,0.006947242,0,1,1,1,1,1
10060014,380,1389,1675,1,0,41.01430312,0.0074581,41.01430312,1,1,1,0,0.999999
10060014,380,1390,1676,2,0,47.52276271,0.007375041,47.52276271,1,1,1,1,0.999999
10060014,380,1391,1677,3,0,0,-0.008227805,0,1,1,1,1,0
10060014,381,1392,1678,1,0,10.47016833,-0.0155419,10.47016833,1,1,1,0,8.67E-08
10060014,381,1393,1679,2,0,16.83032533,-0.015624959,16.83032533,1,1,1,1,0
10060014,381,1394,1680,3,0,21.04192757,-0.015756248,21.04192757,1,1,1,1,8.63E-08
10060014,381,1395,1681,4,0,0,0.007071685,0,1,1,1,1,1
10060014,382,1396,1682,1,0,45.46645759,0.0074581,45.46645759,1,1,1,0,0.999999
10060014,382,1397,1683,2,0,51.97491719,0.007375041,51.97491719,1,1,1,1,0.999998
10060014,382,1398,1684,3,0,56.50864958,0.007243752,56.50864958,1,1,1,1,0.999996
10060014,382,1399,1685,4,0,0,-0.010815627,0,1,1,1,1,0
10060014,383,1400,1686,1,0,79.19368535,-0.0155419,79.19368535,1,1,1,0,4.23E-08
10060014,383,1401,1687,2,0,85.55384235,-0.015624959,85.55384235,1,1,1,1,4.02E-08
10060014,383,1402,1688,3,0,89.76544458,-0.015756248,89.76544458,1,1,1,1,4.18E-08
10060014,383,1403,1689,4,0,92.76541499,-0.015928315,92.76541499,1,1,1,1,4.03E-08
10060014,384,1404,1690,1,0,79.1345979,0.0074581,79.1345979,1,1,1,0,1.15E-06
10060014,384,1405,1691,2,0,85.6430575,0.007375041,85.6430575,1,1,1,1,7.68E-07
10060014,384,1406,1692,3,0,90.17678989,0.007243752,90.17678989,1,1,1,1,6.11E-07
10060014,384,1407,1693,4,0,93.65142918,0.007071685,93.65142918,1,1,1,1,4.99E-07
10060032,385,1408,1694,1,0,10.20415093,-0.022392918,10.20415093,1,1,1,0,0
10060032,385,1409,1695,2,0,0,0.011471613,0,1,1,1,1,1
10060032,385,1410,1696,3,0,0,0.003512824,0,1,1,1,1,1
10060032,385,1411,1697,4,0,0,0.001151268,0,1,1,1,1,0.999999
10060032,386,1412,1698,1,0,33.28902985,0.011607082,33.28902985,1,1,1,0,1
10060032,386,1413,1699,2,0,0,-0.007728732,0,1,1,1,1,2.23E-07
10060032,387,1414,1700,1,0,10.20415093,-0.022392918,10.20415093,1,1,1,0,0
10060032,387,1415,1701,2,0,16.67439336,-0.022528387,16.67439336,1,1,1,1,5.72E-08
10060032,387,1416,1702,3,0,0,0.011256134,0,1,1,1,1,1
10060032,387,1417,1703,4,0,0,0.010432585,0,1,1,1,1,1
10060032,388,1418,1704,1,0,34.57887135,0.011607082,34.57887135,1,1,1,0,1
10060032,388,1419,1705,2,0,41.26624118,0.011471613,41.26624118,1,1,1,1,0.999999
10060032,388,1420,1706,3,0,0,-0.013438286,0,1,1,1,1,0
10060032,388,1421,1707,4,0,0,-0.00149582,0,1,1,1,1,0
10060032,389,1422,1708,1,0,10.20415093,-0.022392918,10.20415093,1,1,1,0,6.08E-08
10060032,389,1423,1709,2,0,16.67439336,-0.022528387,16.67439336,1,1,1,1,0
10060032,389,1424,1710,3,0,21.11821469,-0.022743866,21.11821469,1,1,1,1,5.56E-08
10060032,389,1425,1711,4,0,0,0.010974213,0,1,1,1,1,1
10060032,390,1426,1712,1,0,43.39326665,0.011607082,43.39326665,1,1,1,0,0.999999
10060032,390,1427,1713,2,0,50.08063648,0.011471613,50.08063648,1,1,1,1,0.999998
10060032,390,1428,1714,3,0,54.89588965,0.011256134,54.89588965,1,1,1,1,0.999995
10060032,390,1429,1715,4,0,0,-0.017814149,0,1,1,1,1,0
10060032,391,1430,1716,1,0,78.92766795,-0.022392918,78.92766795,1,1,1,0,3.05E-08
10060032,391,1431,1717,2,0,85.39791038,-0.022528387,85.39791038,1,1,1,1,2.89E-08
10060032,391,1432,1718,3,0,89.84173171,-0.022743866,89.84173171,1,1,1,1,2.76E-08
10060032,391,1433,1719,4,0,93.07269101,-0.023025787,93.07269101,1,1,1,1,2.60E-08
10060032,392,1434,1720,1,0,79.04950989,0.011607082,79.04950989,1,1,1,0,6.84E-07
10060032,392,1435,1721,2,0,85.73687972,0.011471613,85.73687972,1,1,1,1,4.66E-07
10060032,392,1436,1722,3,0,90.55213289,0.011256134,90.55213289,1,1,1,1,3.74E-07
10060032,392,1437,1723,4,0,94.32259641,0.010974213,94.32259641,1,1,1,1,3.16E-07
10060056,393,1438,1724,1,0,10.63674589,-0.089451842,10.63674589,1,1,1,0,0
10060056,393,1439,1725,2,0,0,0.044596158,0,1,1,1,1,1
10060056,393,1440,1726,3,0,0,0.013531954,0,1,1,1,1,1
10060056,393,1441,1727,4,0,0,0.004813805,0,1,1,1,1,1
10060056,394,1442,1728,1,0,28.38752658,0.045548158,28.38752658,1,1,1,0,1
10060056,394,1443,1729,2,0,0,-0.029291949,0,1,1,1,1,0
10060056,394,1444,1730,3,0,0,-0.002519356,0,1,1,1,1,5.14E-07
10060056,394,1445,1731,4,0,0,-0.002084376,0,1,1,1,1,6.36E-07
10060056,395,1446,1732,1,0,10.63674589,-0.089451842,10.63674589,1,1,1,0,0
10060056,395,1447,1733,2,0,17.14814644,-0.089979052,17.14814644,1,1,1,1,1.14E-08
10060056,395,1448,1734,3,0,0,0.044182061,0,1,1,1,1,1
10060056,395,1449,1735,4,0,0,0.039900587,0,1,1,1,1,1
10060056,396,1450,1736,1,0,36.54373045,0.045548158,36.54373045,1,1,1,0,1
10060056,396,1451,1737,2,0,43.27993026,0.045020948,43.27993026,1,1,1,1,1
10060056,396,1452,1738,3,0,0,-0.050499605,0,1,1,1,1,0
10060056,396,1453,1739,4,0,0,-0.006150552,0,1,1,1,1,0
10060056,397,1454,1740,1,0,10.63674589,-0.089451842,10.63674589,1,1,1,0,1.25E-08
10060056,397,1455,1741,2,0,17.14814644,-0.089979052,17.14814644,1,1,1,1,0
10060056,397,1456,1742,3,0,21.51961234,-0.090817939,21.51961234,1,1,1,1,1.07E-08
10060056,397,1457,1743,4,0,0,0.043084131,0,1,1,1,1,1
10060056,398,1458,1744,1,0,45.42300991,0.045548158,45.42300991,1,1,1,0,1
10060056,398,1459,1745,2,0,52.15920973,0.045020948,52.15920973,1,1,1,1,1
10060056,398,1460,1746,3,0,56.89630745,0.044182061,56.89630745,1,1,1,1,1
10060056,398,1461,1747,4,0,0,-0.066875391,0,1,1,1,1,0
10060056,399,1462,1748,1,0,79.3602629,-0.089451842,79.3602629,1,1,1,0,6.59E-09
10060056,399,1463,1749,2,0,85.87166345,-0.089979052,85.87166345,1,1,1,1,6.23E-09
10060056,399,1464,1750,3,0,90.24312936,-0.090817939,90.24312936,1,1,1,1,6.00E-09
10060056,399,1465,1751,4,0,93.38997725,-0.091915869,93.38997725,1,1,1,1,5.89E-09
10060056,400,1466,1752,1,0,79.52966878,0.045548158,79.52966878,1,1,1,0,1.79E-07
10060056,400,1467,1753,2,0,86.26586859,0.045020948,86.26586859,1,1,1,1,1.03E-07
10060056,400,1468,1754,3,0,91.00296632,0.044182061,91.00296632,1,1,1,1,8.31E-08
10060056,400,1469,1755,4,0,94.67516207,0.043084131,94.67516207,1,1,1,1,8.38E-08
10060069,401,1470,1756,1,0,11.15694578,-0.022828821,11.15694578,1,1,1,0,0
10060069,401,1471,1757,2,0,0,0.011970167,0,1,1,1,1,1
10060069,401,1472,1758,3,0,0,0.003065562,0,1,1,1,1,0.999999
10060069,401,1473,1759,4,0,0,0.001321128,0,1,1,1,1,0.999999
10060069,402,1474,1760,1,0,36.62051923,0.012171179,36.62051923,1,1,1,0,1
10060069,402,1475,1761,2,0,0,-0.007702027,0,1,1,1,1,0
10060069,403,1476,1762,1,0,11.15694578,-0.022828821,11.15694578,1,1,1,0,5.55E-08
10060069,403,1477,1763,2,0,17.88271478,-0.022980316,17.88271478,1,1,1,1,0
10060069,403,1478,1764,3,0,0,0.011776662,0,1,1,1,1,1
10060069,403,1479,1765,4,0,0,0.010265713,0,1,1,1,1,1
10060069,404,1480,1766,1,0,37.13586882,0.012171179,37.13586882,1,1,1,0,1
10060069,404,1481,1767,2,0,44.13903394,0.012019684,44.13903394,1,1,1,1,0.999999
10060069,404,1482,1768,3,0,0,-0.013278252,0,1,1,1,1,0
10060069,404,1483,1769,4,0,0,-0.00184853,0,1,1,1,1,0
10060069,405,1484,1770,1,0,11.15694578,-0.022828821,11.15694578,1,1,1,0,0
10060069,405,1485,1771,2,0,17.88271478,-0.022980316,17.88271478,1,1,1,1,5.22E-08
10060069,405,1486,1772,3,0,22.37864421,-0.023223338,22.37864421,1,1,1,1,4.99E-08
10060069,405,1487,1773,4,0,0,0.011459123,0,1,1,1,1,1
10060069,406,1488,1774,1,0,46.14344283,0.012171179,46.14344283,1,1,1,0,0.999999
10060069,406,1489,1775,2,0,53.14660795,0.012019684,53.14660795,1,1,1,1,0.999999
10060069,406,1490,1776,3,0,58.07136419,0.011776662,58.07136419,1,1,1,1,0.999998
10060069,406,1491,1777,4,0,0,-0.017776589,0,1,1,1,1,0
10060069,407,1492,1778,1,0,79.88046279,-0.022828821,79.88046279,1,1,1,0,2.87E-08
10060069,407,1493,1779,2,0,86.6062318,-0.022980316,86.6062318,1,1,1,1,2.72E-08
10060069,407,1494,1780,3,0,91.10216123,-0.023223338,91.10216123,1,1,1,1,2.59E-08
10060069,407,1495,1781,4,0,94.34856924,-0.023540877,94.34856924,1,1,1,1,2.49E-08
10060069,408,1496,1782,1,0,80.10935242,0.012171179,80.10935242,1,1,1,0,9.85E-07
10060069,408,1497,1783,2,0,87.11251754,0.012019684,87.11251754,1,1,1,1,6.05E-07
10060069,408,1498,1784,3,0,92.03727378,0.011776662,92.03727378,1,1,1,1,4.73E-07
10060069,408,1499,1785,4,0,95.8920512,0.011459123,95.8920512,1,1,1,1,3.95E-07
10060078,409,1500,1786,1,0,10.07241386,-0.042897958,10.07241386,1,1,1,0,0
10060078,409,1501,1787,2,0,0,0.020853694,0,1,1,1,1,1
10060078,409,1502,1788,3,0,0,0.007587758,0,1,1,1,1,1
10060078,409,1503,1789,4,0,0,0.002277968,0,1,1,1,1,0.999999
10060078,410,1504,1790,1,0,29.17771849,0.021102042,29.17771849,1,1,1,0,1
10060078,410,1505,1791,2,0,0,-0.014173822,0,1,1,1,1,1.16E-07
10060078,410,1506,1792,3,0,0,-0.001096523,0,1,1,1,1,1.52E-06
10060078,411,1507,1793,1,0,10.07241386,-0.042897958,10.07241386,1,1,1,0,2.93E-08
10060078,411,1508,1794,2,0,16.54327812,-0.043146306,16.54327812,1,1,1,1,2.77E-08
10060078,411,1509,1795,3,0,0,0.02045736,0,1,1,1,1,1
10060078,411,1510,1796,4,0,0,0.01936073,0,1,1,1,1,1
10060078,412,1511,1797,1,0,34.03654132,0.021102042,34.03654132,1,1,1,0,1
10060078,412,1512,1798,2,0,40.72884591,0.020853694,40.72884591,1,1,1,1,1
10060078,412,1513,1799,3,0,0,-0.024682825,0,1,1,1,1,0
10060078,412,1514,1800,4,0,0,-0.002711837,0,1,1,1,1,0
10060078,413,1515,1801,1,0,10.07241386,-0.042897958,10.07241386,1,1,1,0,0
10060078,413,1516,1802,2,0,16.54327812,-0.043146306,16.54327812,1,1,1,1,0
10060078,413,1517,1803,3,0,21.01014702,-0.04354264,21.01014702,1,1,1,1,2.74E-08
10060078,413,1518,1804,4,0,0,0.019938564,0,1,1,1,1,1
10060078,414,1519,1805,1,0,42.4947509,0.021102042,42.4947509,1,1,1,0,1
10060078,414,1520,1806,2,0,49.18705549,0.020853694,49.18705549,1,1,1,1,0.999999
10060078,414,1521,1807,3,0,54.03299804,0.02045736,54.03299804,1,1,1,1,0.999999
10060078,414,1522,1808,4,0,0,-0.033070582,0,1,1,1,1,0
10060078,415,1523,1809,1,0,78.79593088,-0.042897958,78.79593088,1,1,1,0,1.54E-08
10060078,415,1524,1810,2,0,85.26679514,-0.043146306,85.26679514,1,1,1,1,1.46E-08
10060078,415,1525,1811,3,0,89.73366404,-0.04354264,89.73366404,1,1,1,1,1.39E-08
10060078,415,1526,1812,4,0,92.99268636,-0.044061436,92.99268636,1,1,1,1,1.35E-08
10060078,416,1527,1813,1,0,78.90901057,0.021102042,78.90901057,1,1,1,0,5.55E-07
10060078,416,1528,1814,2,0,85.60131516,0.020853694,85.60131516,1,1,1,1,3.41E-07
10060078,416,1529,1815,3,0,90.44725771,0.02045736,90.44725771,1,1,1,1,2.65E-07
10060078,416,1530,1816,4,0,94.2539319,0.019938564,94.2539319,1,1,1,1,2.14E-07
10060093,417,1531,1817,1,0,10.89646865,-0.024729856,10.89646865,1,1,1,0,5.40E-08
10060093,417,1532,1818,2,0,0,0.01309444,0,1,1,1,1,1
10060093,417,1533,1819,3,0,0,0.003535603,0,1,1,1,1,1
10060093,417,1534,1820,4,0,0,0.001215599,0,1,1,1,1,0.999999
10060093,418,1535,1821,1,0,33.84586579,0.013270144,33.84586579,1,1,1,0,1
10060093,418,1536,1822,2,0,0,-0.008843412,0,1,1,1,1,0
10060093,419,1537,1823,1,0,10.89646865,-0.024729856,10.89646865,1,1,1,0,0
10060093,419,1538,1824,2,0,17.85612608,-0.024884447,17.85612608,1,1,1,1,5.05E-08
10060093,419,1539,1825,3,0,0,0.012869221,0,1,1,1,1,1
10060093,419,1540,1826,4,0,0,0.011950791,0,1,1,1,1,1
10060093,420,1541,1827,1,0,35.24369405,0.013270144,35.24369405,1,1,1,0,1
10060093,420,1542,1828,2,0,42.35219737,0.013115553,42.35219737,1,1,1,1,0.999999
10060093,420,1543,1829,3,0,0,-0.015344183,0,1,1,1,1,0
10060093,420,1544,1830,4,0,0,-0.001702938,0,1,1,1,1,0
10060093,421,1545,1831,1,0,10.89646865,-0.024729856,10.89646865,1,1,1,0,0
10060093,421,1546,1832,2,0,17.85612608,-0.024884447,17.85612608,1,1,1,1,0
10060093,421,1547,1833,3,0,22.61202137,-0.025130779,22.61202137,1,1,1,1,4.83E-08
10060093,421,1548,1834,4,0,0,0.012547076,0,1,1,1,1,1
10060093,422,1549,1835,1,0,43.90503543,0.013270144,43.90503543,1,1,1,0,0.999999
10060093,422,1550,1836,2,0,51.01353876,0.013115553,51.01353876,1,1,1,1,0.999999
10060093,422,1551,1837,3,0,56.11097751,0.012869221,56.11097751,1,1,1,1,0.999995
10060093,422,1552,1838,4,0,0,-0.02041423,0,1,1,1,1,0
10060093,423,1553,1839,1,0,79.61998567,-0.024729856,79.61998567,1,1,1,0,2.72E-08
10060093,423,1554,1840,2,0,86.5796431,-0.024884447,86.5796431,1,1,1,1,2.57E-08
10060093,423,1555,1841,3,0,91.33553839,-0.025130779,91.33553839,1,1,1,1,2.45E-08
10060093,423,1556,1842,4,0,94.76528007,-0.025452924,94.76528007,1,1,1,1,2.30E-08
10060093,424,1557,1843,1,0,79.64419272,0.013270144,79.64419272,1,1,1,0,5.91E-07
10060093,424,1558,1844,2,0,86.75269604,0.013115553,86.75269604,1,1,1,1,3.91E-07
10060093,424,1559,1845,3,0,91.8501348,0.012869221,91.8501348,1,1,1,1,3.10E-07
10060093,424,1560,1846,4,0,95.81918856,0.012547076,95.81918856,1,1,1,1,2.63E-07
10060114,425,1561,1847,1,0,10.99354781,-0.155300803,10.99354781,1,1,1,0,0
10060114,425,1562,1848,2,0,0,0.079982743,0,1,1,1,1,1
10060114,425,1563,1849,3,0,0,0.021780539,0,1,1,1,1,1
10060114,425,1564,1850,4,0,0,0.008528831,0,1,1,1,1,1
10060114,426,1565,1851,1,0,28.38939839,0.081699197,28.38939839,1,1,1,0,1
10060114,426,1566,1852,2,0,0,-0.052596041,0,1,1,1,1,2.46E-08
10060114,426,1567,1853,3,0,0,-0.00471534,0,1,1,1,1,2.75E-07
10060114,426,1568,1854,4,0,0,-0.003866113,0,1,1,1,1,3.38E-07
10060114,427,1569,1855,1,0,10.99354781,-0.155300803,10.99354781,1,1,1,0,0
10060114,427,1570,1856,2,0,17.72974144,-0.156272292,17.72974144,1,1,1,1,6.54E-09
10060114,427,1571,1857,3,0,0,0.079174617,0,1,1,1,1,1
10060114,427,1572,1858,4,0,0,0.071350575,0,1,1,1,1,1
10060114,428,1573,1859,1,0,36.55147971,0.081699197,36.55147971,1,1,1,0,1
10060114,428,1574,1860,2,0,43.52646993,0.080727708,43.52646993,1,1,1,1,1
10060114,428,1575,1861,3,0,0,-0.090852489,0,1,1,1,1,0
10060114,428,1576,1862,4,0,0,-0.011484091,0,1,1,1,1,0
10060114,429,1577,1863,1,0,10.99354781,-0.155300803,10.99354781,1,1,1,0,7.11E-09
10060114,429,1578,1864,2,0,17.72974144,-0.156272292,17.72974144,1,1,1,1,0
10060114,429,1579,1865,3,0,22.26630472,-0.157825383,22.26630472,1,1,1,1,6.13E-09
10060114,429,1580,1866,4,0,0,0.077142583,0,1,1,1,1,1
10060114,430,1581,1867,1,0,45.46112871,0.081699197,45.46112871,1,1,1,0,1
10060114,430,1582,1868,2,0,52.43611894,0.080727708,52.43611894,1,1,1,1,1
10060114,430,1583,1869,3,0,57.37483932,0.079174617,57.37483932,1,1,1,1,1
10060114,430,1584,1870,4,0,0,-0.120897918,0,1,1,1,1,0
10060114,431,1585,1871,1,0,79.71706483,-0.155300803,79.71706483,1,1,1,0,3.76E-09
10060114,431,1586,1872,2,0,86.45325846,-0.156272292,86.45325846,1,1,1,1,3.58E-09
10060114,431,1587,1873,3,0,90.98982173,-0.157825383,90.98982173,1,1,1,1,3.44E-09
10060114,431,1588,1874,4,0,94.26640278,-0.159857417,94.26640278,1,1,1,1,3.36E-09
10060114,432,1589,1875,1,0,79.85052357,0.081699197,79.85052357,1,1,1,0,8.95E-08
10060114,432,1590,1876,2,0,86.8255138,0.080727708,86.8255138,1,1,1,1,5.61E-08
10060114,432,1591,1877,3,0,91.76423418,0.079174617,91.76423418,1,1,1,1,4.55E-08
10060114,432,1592,1878,4,0,95.61871061,0.077142583,95.61871061,1,1,1,1,4.57E-08
10060128,433,1593,1879,1,0,10.79214878,-0.024903323,10.79214878,1,1,1,0,0
